GRE_Score,TOEFL_Score,University_Rating,SOP,LOR,CGPA,Research,IELTS,Internship,Work_Experience,Projects,Chance_of_Admit
306,112,2,1.6,4.4,9.17,1,8.3,0,4,1,0.57
321,97,1,4.8,4.8,7.58,1,6.1,0,5,4,0.59
328,116,3,3.2,2.3,8.76,1,6.8,1,5,7,0.83
335,92,2,1.3,1.6,7.56,1,6.6,3,0,3,0.55
275,89,2,3.8,4.2,6.66,1,6.5,2,0,5,0.23
307,116,3,1.2,4.1,7.59,0,6.6,0,3,7,0.58
298,105,3,4.0,1.8,8.23,1,8.1,2,0,7,0.6
292,96,5,4.0,4.1,6.16,0,6.4,4,0,7,0.29
282,80,2,3.6,3.3,8.62,1,8.3,3,1,4,0.24
269,104,4,3.9,1.4,8.97,1,5.8,3,0,5,0.51
328,113,4,1.4,3.0,9.44,1,7.6,2,3,7,0.83
293,118,1,3.9,4.7,6.41,1,8.5,4,3,6,0.41
311,89,2,1.5,3.0,6.0,1,5.8,4,3,2,0.22
269,99,4,2.4,4.2,6.29,1,7.7,1,2,4,0.3
278,86,2,4.8,1.1,9.7,0,7.3,0,4,2,0.48
317,95,2,3.0,3.9,9.06,1,6.7,4,0,5,0.63
260,116,4,4.9,4.8,9.34,1,5.9,0,2,1,0.5
328,108,2,1.4,3.0,8.07,0,7.9,0,3,5,0.66
263,91,3,2.9,2.4,8.11,1,6.6,2,3,3,0.32
275,96,1,1.2,3.6,7.19,1,6.7,0,3,3,0.25
283,99,5,3.5,4.7,9.37,1,8.0,2,0,5,0.63
339,105,4,1.3,1.7,9.32,0,8.8,3,2,5,0.84
261,98,5,1.7,2.6,7.57,0,6.7,4,2,2,0.3
291,91,1,2.0,1.6,7.32,1,8.1,2,1,2,0.38
283,100,3,4.0,3.0,8.95,1,8.8,1,4,4,0.54
271,113,3,1.7,3.2,6.1,1,5.8,2,3,2,0.25
309,86,3,4.4,4.8,9.44,1,7.4,0,5,6,0.61
294,114,3,1.5,2.7,7.78,0,5.5,1,1,1,0.51
292,94,4,1.1,3.3,7.77,1,8.4,0,0,1,0.35
292,80,4,2.6,4.5,8.68,0,6.5,1,1,6,0.42
320,105,2,4.9,2.3,8.58,0,6.7,2,3,2,0.53
310,114,2,1.4,3.7,7.06,0,7.9,0,1,6,0.61
302,104,1,1.4,4.0,9.77,0,8.3,2,3,5,0.65
271,94,2,4.0,2.3,9.95,0,6.9,4,1,5,0.51
326,101,1,2.2,1.7,8.1,1,7.8,1,3,1,0.49
324,85,1,3.9,3.0,8.25,1,8.8,3,2,7,0.6
292,94,1,1.8,2.4,8.22,1,8.6,3,1,5,0.46
299,103,3,2.8,2.1,7.94,1,8.0,2,2,3,0.43
333,100,5,2.1,4.9,9.78,0,8.8,1,4,5,0.82
302,86,5,2.8,3.0,6.98,1,8.6,1,4,1,0.3
303,108,4,4.1,4.4,6.43,1,8.1,2,4,4,0.45
288,111,1,4.0,1.8,9.72,1,8.7,3,1,7,0.7
272,111,3,3.1,4.8,6.85,0,8.4,4,4,2,0.31
271,84,2,4.7,4.2,9.0,1,7.3,3,2,2,0.27
305,83,2,2.1,4.2,6.82,1,7.3,0,2,4,0.33
261,101,4,2.0,2.6,9.84,1,5.5,3,5,3,0.54
294,97,4,3.5,2.9,9.16,0,5.6,0,5,7,0.58
340,114,1,3.5,3.4,9.67,0,8.1,0,5,3,0.83
267,96,1,1.2,4.2,9.8,1,7.4,4,4,4,0.49
285,103,2,3.4,4.4,6.34,1,8.2,4,4,5,0.24
333,81,2,2.5,1.3,7.73,1,8.8,3,0,7,0.59
293,92,2,4.0,4.6,8.59,0,7.1,2,0,1,0.38
266,94,2,4.2,4.7,9.21,1,5.8,3,1,7,0.43
327,84,5,3.2,3.4,6.97,0,7.7,4,0,3,0.4
317,82,1,1.0,1.7,9.66,1,5.8,0,2,3,0.62
334,116,1,3.5,4.3,6.88,0,7.7,0,2,4,0.64
288,116,2,4.0,3.2,9.46,1,7.3,2,1,6,0.69
295,116,3,2.0,4.3,8.05,0,8.0,3,1,4,0.53
280,82,2,2.9,4.3,8.06,0,6.7,2,3,3,0.39
295,114,4,4.9,1.3,7.5,0,6.0,2,0,5,0.52
269,102,3,2.2,3.4,6.41,1,6.3,3,3,6,0.26
332,107,4,1.9,2.9,7.39,0,7.9,1,4,2,0.62
283,109,3,1.8,4.8,7.71,1,7.2,3,5,2,0.43
323,97,4,3.2,2.2,7.92,1,7.4,2,5,2,0.65
308,115,2,4.8,1.8,8.96,0,6.6,1,2,6,0.65
295,112,2,3.4,4.6,7.41,0,8.4,2,1,2,0.43
283,105,3,2.2,1.6,7.63,0,9.0,2,4,3,0.45
282,119,4,3.6,3.7,9.62,1,6.6,2,3,3,0.69
321,96,5,3.5,2.2,9.01,1,8.0,0,4,2,0.64
296,119,3,3.4,3.3,6.09,0,6.1,3,4,2,0.34
271,86,3,1.6,3.5,9.25,1,8.1,4,1,5,0.38
314,87,1,3.5,2.7,9.96,0,7.0,0,0,5,0.56
272,110,3,2.7,4.9,9.76,0,7.6,3,1,6,0.63
282,91,5,1.1,1.5,9.34,1,6.3,0,1,5,0.56
289,110,2,3.2,2.6,8.52,0,8.5,3,0,1,0.5
276,98,4,5.0,2.7,7.11,0,6.1,1,0,7,0.31
321,89,1,2.4,3.5,8.62,1,8.8,4,1,7,0.58
272,118,4,4.9,2.6,8.78,1,5.7,1,0,5,0.59
318,91,2,1.4,1.4,7.13,0,6.5,1,2,7,0.51
278,99,3,3.9,4.8,7.02,1,7.5,3,4,5,0.36
308,116,5,1.5,2.7,7.59,0,8.5,2,4,3,0.58
271,120,1,2.1,2.4,8.56,1,7.5,2,3,2,0.45
320,86,5,3.3,2.8,7.17,0,6.3,2,1,6,0.51
278,93,5,3.4,1.9,8.22,1,8.5,2,4,5,0.42
335,90,5,4.1,1.4,9.6,1,7.6,4,4,5,0.71
268,86,5,3.5,1.6,7.18,1,6.3,1,4,5,0.24
330,108,2,3.4,1.7,9.86,0,7.5,0,0,3,0.79
287,89,5,4.6,1.8,7.89,1,7.9,4,0,1,0.4
337,108,5,2.8,2.7,6.4,0,7.9,3,4,4,0.46
311,88,2,1.9,3.5,6.22,0,8.0,4,2,7,0.34
275,115,4,1.6,3.5,7.35,0,8.6,4,0,6,0.39
328,89,2,2.6,1.0,7.04,0,8.4,3,4,6,0.48
271,98,3,3.9,4.7,9.37,1,7.6,0,3,2,0.48
284,110,2,1.2,4.3,8.95,0,5.6,1,4,3,0.47
311,96,4,1.5,4.9,9.54,1,8.1,4,5,3,0.65
312,88,3,1.4,2.4,8.36,0,8.9,3,5,6,0.55
282,112,3,3.3,3.7,7.74,1,6.6,3,1,3,0.5
275,113,1,2.0,1.7,7.08,1,7.6,0,4,7,0.38
316,103,5,1.7,4.3,8.33,0,8.2,4,1,5,0.67
298,88,3,3.4,1.6,8.47,1,7.7,3,3,3,0.47
312,86,3,4.0,2.3,7.57,0,8.7,0,3,4,0.4
301,95,4,2.3,3.0,9.75,1,7.2,0,2,3,0.62
317,98,3,3.3,3.4,8.56,0,7.4,3,4,1,0.57
298,118,4,1.4,3.2,9.35,0,5.6,3,0,2,0.69
273,85,5,4.7,1.4,8.48,0,8.7,4,2,6,0.42
264,90,1,2.3,2.7,7.27,1,6.4,4,5,5,0.2
294,91,1,5.0,4.7,8.95,1,8.9,1,2,2,0.46
334,92,5,4.9,4.5,6.92,1,6.2,3,1,6,0.56
277,91,5,4.1,3.4,8.39,1,6.4,2,2,2,0.4
335,100,2,1.1,3.3,7.61,0,7.2,2,5,6,0.58
268,89,3,3.2,1.4,6.6,1,7.8,1,5,7,0.31
333,99,3,1.3,1.8,7.65,1,7.0,3,2,6,0.63
317,115,3,4.6,2.0,7.24,1,6.7,0,2,3,0.57
276,107,4,4.2,3.0,6.45,1,7.4,2,5,3,0.34
266,103,2,4.9,3.9,9.3,0,8.9,4,1,6,0.52
305,84,3,3.4,2.8,7.99,1,8.9,2,3,5,0.45
272,116,4,3.1,1.5,7.39,1,6.6,3,2,7,0.47
299,91,4,3.1,2.8,8.02,0,7.9,2,3,5,0.49
301,114,1,2.5,1.7,9.02,1,8.0,1,3,2,0.68
268,119,4,2.9,4.0,6.07,0,7.8,4,5,6,0.39
309,81,5,3.5,1.7,8.19,1,5.9,1,5,5,0.45
286,120,4,4.7,2.9,7.92,1,7.4,0,5,7,0.64
325,118,5,3.4,3.8,9.57,1,8.2,0,5,3,0.84
264,88,5,4.4,1.9,8.22,0,6.2,0,1,4,0.36
288,101,1,4.5,1.3,6.55,0,6.7,0,3,3,0.35
296,84,1,3.1,3.3,7.55,0,6.2,3,5,7,0.26
297,91,4,2.4,1.2,8.48,1,8.6,3,1,2,0.47
267,80,1,3.6,3.4,6.18,1,8.5,3,2,7,0.11
324,101,1,2.8,4.0,9.54,0,6.1,1,0,6,0.68
276,117,3,1.3,2.3,6.27,1,8.2,1,1,3,0.31
330,98,4,2.5,3.0,6.12,0,6.8,2,5,6,0.46
304,95,4,5.0,4.7,6.01,0,7.9,4,0,7,0.35
263,110,4,1.2,2.9,8.73,1,7.2,1,2,1,0.43
295,82,1,3.8,5.0,7.82,1,7.2,2,0,4,0.26
329,102,1,4.4,1.6,6.41,0,8.6,0,4,7,0.5
290,97,5,3.6,3.8,9.42,0,7.7,0,4,4,0.61
278,105,2,3.3,3.6,6.81,1,6.3,1,5,3,0.3
320,92,2,3.8,4.5,7.31,1,5.9,3,2,5,0.42
313,97,2,2.7,1.4,6.71,0,8.8,2,3,2,0.37
298,82,3,1.4,2.1,9.71,1,6.0,4,3,7,0.62
333,102,1,4.8,1.5,9.03,0,8.1,2,1,5,0.7
278,82,5,2.7,4.7,8.9,1,7.2,3,5,3,0.38
298,104,5,3.7,2.7,6.18,0,6.0,3,4,2,0.3
326,106,2,3.1,4.6,8.09,1,8.2,1,1,7,0.71
304,106,3,1.2,2.2,8.3,1,8.7,3,2,6,0.6
272,118,3,4.8,1.5,7.53,1,5.9,3,0,4,0.43
317,104,2,4.2,2.2,7.29,1,5.7,4,5,2,0.47
279,103,2,1.6,3.4,9.41,1,8.5,3,5,1,0.5
331,87,1,4.9,4.4,6.09,0,7.3,0,4,3,0.34
320,88,3,3.9,2.5,8.5,1,7.9,3,3,3,0.55
298,116,5,2.9,4.7,7.58,1,7.0,0,1,5,0.55
260,109,2,3.4,2.0,8.66,0,6.9,4,0,6,0.39
262,98,1,1.4,3.8,6.79,1,6.5,1,3,1,0.15
336,95,5,3.2,3.9,6.95,0,7.5,0,3,5,0.56
321,103,3,1.3,2.1,8.35,1,6.1,1,5,1,0.62
322,100,2,3.2,1.1,9.92,1,8.0,1,2,4,0.8
284,115,2,3.2,2.5,9.9,0,7.4,0,3,2,0.57
315,119,1,4.5,1.2,7.0,0,8.5,2,3,4,0.56
292,118,1,3.9,4.6,6.41,1,8.7,3,3,2,0.32
297,85,3,2.0,4.8,8.36,1,8.7,4,0,7,0.5
265,84,2,4.6,3.9,7.68,0,7.6,1,0,5,0.16
317,93,1,3.3,3.9,9.05,0,6.6,2,3,1,0.48
303,83,2,3.4,2.0,8.11,1,6.8,1,5,7,0.49
304,87,3,1.7,1.3,8.04,1,7.8,2,2,2,0.43
291,103,2,4.4,4.2,8.59,0,8.0,4,3,6,0.51
304,90,5,4.7,3.2,6.51,0,6.1,2,4,7,0.33
320,96,2,4.1,3.7,8.71,1,9.0,4,4,4,0.62
306,100,4,4.8,4.1,7.95,0,5.9,3,1,3,0.5
280,105,4,2.2,2.6,9.28,1,7.6,2,4,3,0.58
339,106,3,4.4,1.6,6.55,1,7.4,1,1,3,0.49
334,95,3,3.0,4.2,7.2,0,7.6,3,1,5,0.56
295,105,3,1.7,2.8,9.8,1,7.4,1,1,4,0.64
278,112,5,3.7,4.3,8.21,0,5.7,1,1,2,0.48
279,110,5,3.7,2.8,9.72,1,9.0,3,3,4,0.64
316,85,2,2.1,1.9,8.76,0,8.9,3,5,4,0.47
277,87,1,1.1,1.7,9.71,0,7.3,4,0,5,0.42
306,86,4,1.8,4.0,7.27,0,6.2,2,4,2,0.32
308,113,4,2.6,3.3,6.36,1,6.1,4,4,2,0.44
273,93,4,1.7,2.6,9.21,0,5.7,0,4,4,0.4
274,95,2,1.8,3.0,9.22,1,7.6,0,1,4,0.47
290,88,2,2.6,3.2,8.48,1,7.2,4,2,6,0.42
260,89,3,4.8,2.0,8.32,1,7.0,4,0,7,0.37
313,96,1,4.1,2.5,9.66,0,7.3,2,2,6,0.78
262,91,3,2.3,2.2,6.71,1,8.6,3,2,6,0.21
275,85,2,4.8,2.6,8.47,1,5.7,0,4,3,0.27
316,98,5,3.6,3.0,6.2,1,7.4,3,2,7,0.57
334,120,3,2.8,1.7,6.56,1,8.0,1,3,4,0.65
271,108,2,2.9,2.6,7.75,1,8.9,1,2,1,0.35
333,85,2,2.6,2.5,9.28,0,8.1,3,2,3,0.59
275,104,5,1.9,2.1,8.93,0,7.4,1,4,1,0.42
331,103,5,2.5,5.0,9.9,1,8.2,0,2,4,0.81
335,104,5,3.1,1.3,6.18,0,9.0,0,1,7,0.53
283,95,1,3.1,3.6,7.53,0,8.6,1,5,4,0.28
287,95,2,4.0,1.7,6.64,1,5.8,0,0,5,0.34
267,85,5,2.4,4.4,6.15,0,7.5,1,3,6,0.21
295,116,1,3.9,4.7,7.06,0,8.3,2,0,4,0.43
267,100,4,3.3,2.6,6.98,0,7.9,2,1,7,0.34
317,83,4,4.8,4.3,7.68,0,7.0,3,2,5,0.54
319,113,4,2.5,2.0,6.56,1,6.6,1,4,6,0.54
309,107,2,4.6,1.6,7.95,0,7.7,2,0,6,0.5
287,117,1,4.3,2.3,9.68,0,6.9,2,2,5,0.67
300,120,1,3.6,2.4,8.99,1,6.9,0,0,2,0.61
323,107,4,3.6,2.6,9.37,0,8.4,3,2,5,0.73
286,96,3,1.3,2.5,9.22,1,6.6,3,4,2,0.5
322,93,4,4.8,2.6,7.56,0,7.8,2,5,2,0.53
276,86,2,1.4,3.8,8.84,0,8.6,2,1,3,0.35
332,101,4,3.3,2.0,9.02,0,7.7,3,0,2,0.6
292,80,4,2.3,1.1,6.82,0,7.2,0,3,6,0.3
336,108,1,2.7,3.0,9.44,1,5.6,4,1,3,0.78
288,110,4,3.4,2.8,7.83,1,7.9,0,5,3,0.46
272,109,5,4.6,1.2,6.07,0,9.0,4,4,3,0.2
305,94,5,2.8,1.5,8.57,1,8.3,3,5,6,0.58
294,97,3,5.0,3.0,8.71,1,7.7,3,3,4,0.43
265,114,2,3.4,1.9,8.21,0,7.1,3,2,7,0.38
328,109,2,1.6,4.5,6.85,1,6.3,1,5,5,0.52
306,113,1,1.8,1.7,7.93,1,7.9,1,0,6,0.54
284,90,2,3.9,1.1,7.6,1,6.1,1,5,5,0.39
325,106,3,1.2,2.8,9.9,0,8.6,3,3,1,0.72
269,103,5,2.9,4.9,9.3,0,6.7,2,5,1,0.47
315,114,1,1.6,3.5,9.05,0,6.9,3,1,4,0.68
289,118,5,2.7,2.4,6.72,0,6.3,4,5,2,0.36
264,87,3,4.0,1.1,7.32,0,7.2,0,3,6,0.21
292,97,1,2.8,2.9,7.52,0,7.9,4,4,1,0.31
324,92,4,1.7,1.8,7.97,0,6.6,0,3,6,0.56
277,103,2,2.0,3.6,6.12,0,8.0,4,0,6,0.28
308,102,3,2.5,3.3,8.37,1,7.7,0,5,1,0.57
270,91,1,1.3,2.1,7.43,1,6.8,2,0,6,0.3
285,109,5,3.3,1.3,8.25,0,6.6,0,2,3,0.57
322,110,1,3.4,4.0,6.04,0,8.5,3,3,6,0.48
318,107,4,1.2,3.3,7.29,0,5.5,4,3,6,0.55
286,101,3,2.6,4.4,9.07,1,8.0,1,4,1,0.55
308,107,1,2.7,2.0,8.0,0,7.0,2,0,6,0.5
336,92,3,2.3,3.6,9.16,1,8.0,4,1,5,0.74
292,104,3,3.2,1.5,8.8,0,7.3,2,2,3,0.51
260,86,5,2.4,2.2,9.42,0,5.8,1,3,4,0.35
280,85,2,2.7,3.6,6.03,1,8.9,1,2,4,0.18
314,103,4,4.2,4.3,7.05,1,5.8,1,3,4,0.5
265,98,1,1.6,2.3,8.2,1,6.1,1,5,3,0.25
340,98,2,3.5,4.2,9.76,1,7.0,1,3,1,0.75
328,115,5,3.0,3.7,8.72,0,8.8,3,4,1,0.68
264,88,2,2.2,2.4,7.83,1,6.5,0,3,5,0.28
262,115,3,3.9,4.5,6.52,0,7.5,1,2,3,0.27
312,117,3,3.2,3.0,7.97,0,7.3,4,2,3,0.62
282,119,4,2.9,3.6,7.76,1,6.7,4,4,5,0.45
312,108,1,3.7,3.0,9.11,0,7.9,1,4,1,0.55
296,103,1,4.2,2.8,7.65,0,7.3,2,2,1,0.39
333,84,5,4.9,4.4,7.28,0,7.5,1,2,2,0.58
333,105,4,3.5,2.2,6.36,1,6.2,3,3,2,0.52
276,93,1,4.5,1.1,6.19,1,8.7,0,0,6,0.2
337,118,3,1.0,4.5,7.76,1,5.9,4,2,2,0.74
332,108,4,3.1,4.3,7.39,0,7.9,1,1,2,0.56
260,85,2,1.9,2.5,8.22,0,8.6,0,0,6,0.28
310,86,4,1.4,1.7,8.85,1,5.8,0,1,1,0.51
304,116,4,3.1,3.7,6.16,1,5.6,1,0,4,0.52
336,97,1,4.0,1.3,7.98,1,6.7,0,2,3,0.62
263,102,5,2.6,2.7,9.45,1,8.3,4,4,2,0.46
321,117,5,3.7,1.3,7.82,0,8.0,1,4,4,0.61
324,80,1,3.0,3.4,8.08,0,8.4,2,2,2,0.38
291,83,1,2.7,1.1,7.95,0,6.9,1,0,5,0.34
293,114,1,2.2,3.5,7.56,0,9.0,4,2,7,0.5
331,102,5,2.5,3.7,6.44,1,6.8,1,0,2,0.52
298,106,1,2.4,2.9,6.51,1,8.3,1,5,7,0.43
285,105,2,3.6,1.7,6.72,0,6.7,1,2,5,0.31
293,87,2,1.5,1.4,9.17,1,6.3,3,5,6,0.51
313,95,3,1.4,2.3,7.1,0,6.7,3,1,7,0.47
262,120,2,3.6,2.9,9.79,1,6.2,4,5,3,0.52
309,82,4,3.2,3.6,9.24,1,6.0,0,2,2,0.51
271,111,3,2.7,1.0,8.74,0,6.8,1,0,5,0.51
324,84,2,1.6,3.8,8.88,0,6.0,1,3,3,0.56
313,99,4,2.6,3.9,6.19,0,7.3,3,5,2,0.33
264,93,2,4.2,2.8,8.27,0,5.6,2,4,6,0.35
316,111,4,4.6,2.4,9.76,0,7.0,3,3,7,0.77
276,105,1,3.8,4.4,6.16,1,8.9,0,2,7,0.26
306,85,4,1.2,4.1,7.16,1,6.8,1,0,7,0.51
282,115,1,3.7,4.9,6.21,1,6.0,1,4,2,0.3
338,119,4,2.0,2.5,8.28,0,6.6,4,2,6,0.74
273,84,4,2.3,4.6,6.46,0,8.3,2,3,1,0.11
325,92,2,1.8,1.3,7.92,0,6.6,4,4,4,0.5
334,111,4,4.1,2.6,8.88,1,6.8,2,2,4,0.82
310,95,2,3.6,2.9,6.66,1,8.3,2,4,3,0.37
297,80,4,3.4,2.8,9.02,1,6.4,2,1,5,0.51
323,92,5,3.7,3.5,6.24,1,7.2,2,4,4,0.48
297,90,3,1.9,1.7,6.6,1,5.7,4,1,5,0.31
309,87,2,2.8,4.5,7.12,0,6.1,1,5,5,0.38
289,104,2,3.5,3.2,9.18,1,6.2,1,4,4,0.56
338,119,1,3.5,4.6,9.4,0,7.1,4,4,4,0.83
310,111,5,4.2,1.0,6.88,0,8.4,3,4,7,0.56
322,103,1,2.1,3.5,6.38,1,6.7,0,1,5,0.47
311,107,5,4.1,2.6,9.39,1,6.8,2,2,5,0.73
297,93,5,2.8,3.0,8.6,1,6.6,4,3,2,0.5
338,82,4,3.7,4.0,6.63,1,6.6,2,4,7,0.49
289,115,1,2.8,1.9,8.23,0,6.9,2,5,2,0.57
310,106,3,4.8,1.8,9.49,0,8.6,2,3,5,0.71
340,99,5,1.7,3.8,6.28,0,5.6,4,3,4,0.52
264,94,5,3.7,3.1,6.33,1,7.7,1,4,2,0.18
288,106,2,3.3,1.9,7.09,0,8.6,3,1,5,0.43
263,120,4,1.7,2.9,8.61,0,7.0,3,0,6,0.49
269,107,3,1.3,2.8,6.71,0,7.8,4,0,7,0.27
315,104,5,4.2,3.8,9.27,0,7.6,0,0,5,0.65
276,112,2,1.6,1.0,9.0,0,6.7,3,4,3,0.55
333,93,1,1.7,3.3,8.24,0,6.0,3,3,3,0.6
276,87,5,4.9,3.4,6.46,0,6.3,2,0,5,0.23
328,93,2,3.9,4.0,9.95,0,5.7,4,5,7,0.72
293,80,1,2.0,4.6,7.96,1,8.2,1,4,5,0.33
265,95,4,3.4,2.8,7.81,0,7.4,4,4,5,0.4
312,97,1,3.1,2.4,9.98,1,8.2,4,4,2,0.64
325,86,5,4.4,1.4,9.46,1,6.5,3,1,1,0.65
336,94,3,3.9,2.3,7.83,0,8.3,2,5,2,0.53
302,103,1,4.3,1.3,7.68,0,6.6,4,2,5,0.47
334,92,3,1.8,4.2,6.38,0,5.9,1,1,7,0.5
282,88,3,3.6,4.2,9.71,1,7.4,2,3,2,0.55
314,94,1,1.2,2.7,9.38,0,8.8,2,4,1,0.54
339,114,4,1.3,2.0,7.24,0,7.0,1,1,1,0.64
334,103,1,3.9,1.5,9.01,1,7.3,1,0,7,0.74
275,112,2,1.1,4.4,9.05,0,7.1,1,2,1,0.48
267,95,3,3.3,4.5,6.91,0,7.1,4,4,7,0.28
263,87,5,4.4,2.1,8.45,1,6.3,2,1,6,0.37
263,108,3,2.5,3.5,7.02,1,7.0,2,0,7,0.37
315,102,5,1.2,2.0,9.16,0,7.2,0,0,5,0.66
284,110,2,3.9,1.9,6.62,0,8.1,0,1,7,0.4
326,119,2,4.7,1.1,8.68,0,6.0,0,1,4,0.73
326,93,2,3.9,3.3,7.3,1,7.5,4,5,4,0.48
286,109,1,3.3,1.6,6.14,1,7.8,4,5,7,0.35
291,118,3,1.9,1.0,6.49,1,6.8,1,5,4,0.5
309,106,5,1.1,1.4,8.62,0,7.4,4,5,3,0.61
320,95,2,3.8,2.3,6.96,1,8.0,2,3,4,0.48
310,85,2,1.9,3.7,8.52,0,7.1,2,4,5,0.5
278,112,5,4.4,1.8,7.66,1,6.7,3,5,5,0.52
280,97,3,2.9,4.6,8.77,0,8.4,3,0,3,0.38
264,95,3,3.1,2.2,7.97,1,9.0,4,3,6,0.31
301,91,5,4.0,2.3,7.23,0,6.3,3,0,5,0.38
320,99,4,4.1,1.9,6.58,1,8.6,4,1,6,0.53
281,119,3,3.6,2.0,7.36,0,7.4,1,0,5,0.48
280,108,5,4.8,1.3,8.54,1,7.1,1,0,7,0.59
329,109,5,4.9,2.2,8.96,0,8.6,3,4,3,0.73
260,105,2,4.8,4.4,6.64,1,8.7,4,1,7,0.23
264,101,5,4.3,3.8,8.66,1,6.5,3,0,6,0.45
271,112,1,3.8,4.5,6.72,0,6.8,2,2,6,0.33
305,118,2,3.7,1.4,6.89,0,8.5,4,3,6,0.51
293,108,2,1.4,2.8,8.13,1,7.2,0,5,3,0.51
308,101,3,2.1,1.9,7.16,1,6.5,2,5,3,0.4
337,92,4,1.0,3.9,8.65,0,8.9,4,0,5,0.66
304,88,3,1.5,4.9,9.82,1,6.3,3,0,3,0.51
286,103,1,2.8,4.3,6.6,1,7.6,3,3,6,0.3
332,94,2,1.6,1.1,8.28,0,7.0,3,0,1,0.5
285,115,2,4.6,2.3,9.69,1,7.1,4,1,2,0.55
306,92,5,4.2,1.1,6.71,0,5.9,3,0,3,0.33
315,106,4,1.3,1.2,7.47,0,6.4,4,1,6,0.58
322,116,4,2.0,1.3,6.49,0,6.1,4,1,3,0.58
307,86,5,4.3,2.1,8.57,1,8.1,3,1,3,0.5
320,87,1,4.2,2.2,8.68,1,7.9,1,5,6,0.54
340,116,4,4.8,2.6,8.66,1,8.3,1,3,6,0.84
285,120,2,5.0,2.6,8.17,1,7.9,2,1,3,0.53
295,93,1,4.9,4.1,8.99,0,6.0,4,0,2,0.4
260,91,3,2.6,1.6,6.14,0,8.9,3,4,5,0.15
267,115,3,2.0,1.6,9.83,1,6.2,3,1,4,0.59
311,119,1,4.0,3.5,6.89,0,6.7,3,0,1,0.44
338,96,2,2.2,3.3,6.49,1,8.0,1,0,7,0.52
306,119,3,4.2,1.6,9.76,1,6.0,0,2,5,0.88
315,108,2,3.1,4.4,9.32,0,6.1,4,0,3,0.69
273,106,5,4.2,2.3,9.06,1,8.6,2,2,7,0.57
287,80,4,2.1,2.5,6.42,0,6.7,2,0,6,0.13
337,113,1,3.0,2.7,9.23,0,7.8,2,1,7,0.74
261,83,4,3.3,2.3,8.44,1,8.5,4,5,5,0.32
285,103,5,4.8,3.2,8.93,0,8.9,4,2,6,0.55
273,100,3,2.1,2.6,9.91,0,6.2,2,2,1,0.44
318,112,2,4.7,2.0,6.78,1,5.9,2,2,5,0.54
315,86,2,4.2,4.6,8.02,0,8.1,3,1,5,0.43
266,80,5,3.9,2.2,9.01,1,6.2,0,4,7,0.38
262,120,1,4.1,3.8,7.73,0,7.5,1,1,6,0.4
282,82,4,3.4,2.4,6.22,0,7.4,4,4,3,0.12
277,94,3,2.0,2.7,6.45,1,7.5,0,1,6,0.22
297,110,1,1.8,1.9,8.41,1,7.8,2,0,2,0.47
274,95,5,4.5,4.0,7.14,0,8.5,2,1,6,0.31
323,89,5,3.9,3.9,6.55,1,6.5,2,4,4,0.38
287,108,2,1.9,1.1,7.36,0,7.4,2,3,7,0.53
333,85,3,3.5,1.2,6.8,0,6.7,3,0,5,0.48
298,108,1,2.8,4.7,6.1,1,6.6,4,2,2,0.36
316,96,2,1.6,4.6,6.61,0,5.6,2,1,6,0.39
276,101,3,3.1,3.0,9.53,0,7.6,2,5,4,0.48
303,103,4,2.1,3.0,6.05,1,8.9,4,0,1,0.29
284,96,4,1.4,4.2,9.1,1,8.2,1,4,1,0.55
276,100,2,2.9,1.6,9.01,1,6.3,3,2,5,0.54
272,90,1,3.4,3.6,8.26,1,8.0,3,4,4,0.36
284,86,3,1.2,2.9,6.83,0,6.5,0,0,7,0.28
327,118,4,2.6,4.0,9.51,0,8.1,3,0,1,0.76
269,84,4,2.0,1.1,7.9,0,8.5,0,0,3,0.28
326,100,1,1.1,3.4,6.69,0,6.7,1,0,2,0.49
277,97,2,1.5,3.2,7.72,0,5.5,4,4,5,0.37
293,114,5,1.6,4.4,6.78,0,6.6,2,3,6,0.43
267,99,3,1.7,3.7,7.5,1,6.2,0,0,6,0.32
299,94,4,4.2,4.5,7.99,1,7.7,3,2,1,0.46
301,84,5,2.8,4.5,7.44,0,6.5,2,4,7,0.38
300,92,1,1.6,2.6,8.63,0,5.6,1,1,6,0.47
265,91,2,1.4,1.5,9.74,0,7.4,4,1,2,0.45
311,100,3,2.2,3.5,7.39,1,8.6,0,4,3,0.47
285,116,1,4.2,4.5,7.42,0,7.1,3,4,6,0.39
323,85,2,2.5,1.3,8.95,1,6.8,2,0,5,0.71
318,86,1,1.6,3.2,8.12,0,6.1,2,4,7,0.54
315,105,4,2.6,1.5,7.72,1,6.9,2,2,5,0.59
318,87,4,3.2,1.1,9.26,0,6.7,4,1,1,0.56
329,88,5,1.1,3.7,9.56,1,9.0,0,2,5,0.64
292,106,1,3.5,3.7,8.36,1,5.6,4,5,2,0.46
312,83,4,2.6,3.4,6.74,1,6.3,3,2,4,0.34
281,100,2,1.0,4.4,7.87,0,5.7,0,0,2,0.35
280,110,5,3.7,1.3,8.02,0,8.5,1,5,3,0.53
329,100,3,3.8,1.4,7.73,1,7.0,1,4,6,0.65
329,119,1,3.5,4.5,7.05,0,8.3,4,5,5,0.69
263,104,4,2.4,3.0,7.89,1,7.9,4,1,3,0.31
